./input/Dataset_preproc/14_safe_safe_2_p_t1.cnf
2,226,1,432,1383,171299718780,16463,15269,1.6495426371693611,2.0740971724770653e+53,53.316829099440675,0
3,60,1,432,1381,1425547728,11766,10951,2.2755121551454067,6.155566169428033e+48,48.78926800413171,0
4,59,1,432,1380,1425547728,11766,10951,2.8419962003827095,6.155566169428033e+48,48.78926800413171,100000
5,4,1,432,1376,361186756,10749,9988,3.501661617308855,6.149444543129767e+48,48.7888358893123,0
6,48,0,432,1372,361186756,10710,9952,4.086717341095209,6.149444543129767e+48,48.7888358893123,0
7,420,0,432,1371,189970130,7712,7176,4.680589031428099,6.031336461667959e+48,48.78041355652101,0
8,304,0,432,1369,100665235,7163,6649,5.359498456120491,6.031219160507746e+48,48.7804051100113,0
9,19,1,432,1367,41023450,6732,6241,5.892494671046734,1.8320202255123276e+42,42.26293026397152,0
10,351,1,432,1363,532350,1501,1403,6.319107361137867,2.010026074333213e+36,36.30320169118446,0
11,349,1,432,1362,532350,1501,1403,6.9359698705375195,2.010026074333213e+36,36.30320169118446,100000
12,364,1,432,1355,0,0,0,7.402551896870136,0,0,0
./input/Dataset_preproc/04_iscas89_s641.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,433,918,18014398509481984,116251,107569,0.495387,5.230123203702771e+60,60.718511919471105,0
1,399,0,433,918,15379968649330688,139816,130882,2.3042135275900364,1.805510298078767e+60,60.256599969852864,0
2,226,1,433,916,6790583813144576,30874,28583,3.0142412073910236,1.146674163980702e+56,56.0594400274142,0
3,220,0,433,915,6790583813144576,30874,28583,3.6857634782791138,1.146674163980702e+56,56.0594400274142,100000
4,60,1,433,914,3395291906572288,8399,7772,4.1691121608018875,3.258875900844657e+50,50.513067822691426,0
5,88,0,433,907,3395291906572288,8399,7772,4.729243136942387,3.258875900844657e+50,50.513067822691426,100000
6,4,1,433,906,1266637395197952,2279,2094,5.189957335591316,1.66600521821346e+48,48.22167635735754,0
7,49,0,433,906,633318697598976,2392,2210,5.716114941984415,3.454661721520026e+47,47.53840552792737,0
8,427,1,433,905,615726511554560,1988,1839,6.212839096784592,5.111607670671701e+46,46.70855751318614,0
9,312,0,433,904,8796093022208,702,633,6.6579126082360744,7.732361102229482e+43,43.88831212743667,0
10,20,1,433,903,8796093022208,702,633,7.152204319834709,7.732361102229482e+43,43.88831212743667,0
11,362,0,433,903,4398046511104,702,633,7.693998392671347,6.252884217862807e+43,43.79608038709922,0
12,374,1,433,903,2199023255552,644,580,8.231391735374928,6.747929682131564e+42,42.82917054830634,0
13,47,0,433,903,1099511627776,624,564,8.74642774835229,6.693562909023694e+42,42.825657349432454,0
14,48,1,433,902,1099511627776,624,564,9.265865720808506,6.693562909023694e+42,42.825657349432454,100000
15,58,0,433,902,549755813888,615,557,9.799841422587633,1.7647862707530423e+41,41.24669211649265,0
16,418,0,433,902,549755813888,615,557,10.270747046917677,1.7647862707530423e+41,41.24669211649265,0
17,198,1,433,899,412316860416,601,546,10.733926426619291,7.930309410785058e+40,40.89929013218206,0
18,137,0,433,899,206158430208,544,492,11.224453423172235,7.651087882000682e+40,40.88372319039015,0
19,11,1,433,898,103079215104,535,485,11.688396740704775,9.232065710975031e+39,39.96529888699583,0
20,21,1,433,897,51539607552,503,456,12.272670939564705,1.8364815610998737e+36,36.26398657223874,0
21,12,1,433,896,0,0,0,12.643171336501837,0,0,0
./input/Dataset_preproc/06_iscas99_b07.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,435,1132,4411240650637312,47612,44478,0.196261,9.977701010689683e+60,60.999030485837565,0
1,399,0,435,1132,1488820348387328,23317,21642,1.0786666050553322,3.294571612607473e+57,57.517798952048146,0
2,424,1,435,1131,1488820348387328,23317,21642,1.7573780454695225,3.294571612607473e+57,57.517798952048146,100000
3,226,1,435,1129,1302717804838912,19304,17952,2.330450549721718,3.2882526167019194e+57,57.516965174386684,0
4,60,1,435,1127,771533429538816,16514,15418,3.0336951836943626,3.285676653004421e+57,57.51662482181191,0
5,4,1,435,1125,758867034112,5269,4935,3.592624932527542,1.7126706074428907e+56,56.23367384450342,0
6,49,0,435,1123,420638359552,3289,3058,4.10749414563179,1.7126637654513777e+56,56.23367210952585,0
7,423,0,435,1122,420638359552,3289,3058,4.661473955959082,1.7126637654513777e+56,56.23367210952585,0
8,305,1,435,1121,210319179776,2133,1980,5.092172682285309,1.3152710223216922e+56,56.11901525196727,0
9,21,0,435,1119,210319179776,2133,1980,5.683840926736593,1.3152710223216922e+56,56.11901525196727,0
10,355,0,435,1115,100059316224,1415,1323,6.202857386320829,1.886580478390235e+52,52.27567533621356,0
11,367,1,435,1114,50029658112,1329,1243,6.773729957640171,1.8861130626908777e+52,52.27556772288222,0
12,47,1,435,1113,25014829056,1288,1206,7.29250318184495,2.4321764098284574e+51,51.385995071849266,0
13,57,1,435,1111,12507414528,1222,1144,7.801597736775875,8.676281313330376e+50,50.93833362481362,0
14,411,1,435,1109,11773411328,1162,1075,8.326883919537067,8.67627089712372e+50,50.93833310342622,0
15,192,0,435,1107,0,0,0,8.704708267003298,0,0,0
./input/Dataset_preproc/13_ring_3_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,438,1132,1711891286065152,779682,732974,3.19388,2.149948965203364e+64,64.33242815089531,0
1,399,0,438,1132,855945643032576,779659,732953,14.118880361318588,2.144483622744322e+64,64.33132273391436,0
2,398,0,438,1131,855945643032576,779659,732953,21.728266816586256,2.144483622744322e+64,64.33132273391436,100000
3,397,0,438,1130,855945643032576,779659,732953,30.458691958338022,2.144483622744322e+64,64.33132273391436,100000
4,226,1,438,1129,745353643032576,805006,759404,38.04449516162276,2.1318766258633176e+64,64.32876206796377,0
5,60,1,438,1128,372676821516288,804983,759383,45.60244511067867,1.9158433651429903e+64,64.28235999929639,0
6,59,1,438,1128,372676821516288,804983,759383,52.85486505180597,1.9158433651429903e+64,64.28235999929639,100000
7,4,1,438,1127,120539207172096,506365,477326,57.86605877056718,4.652216735777883e+63,63.667659939280774,0
8,14,0,438,1120,120539207172096,515461,486059,62.95304645225406,4.652216735777883e+63,63.667659939280774,100000
9,52,1,438,1106,120539207172096,515461,486059,67.9159404039383,4.652216735777883e+63,63.667659939280774,0
10,429,0,438,1105,60269603586048,428495,403804,71.96446948498487,3.420115015662753e+62,62.53404071126893,0
11,303,0,438,1100,60269603586048,428495,403804,76.16851303726435,3.420115015662753e+62,62.53404071126893,100000
12,311,1,438,1098,29685577678848,260637,245879,78.64976356178522,3.2335427256416903e+56,56.50967860376708,0
13,23,1,438,1096,8217890390016,109137,102535,79.97268300876021,1.48861458185177e+56,56.17278226884552,0
14,361,1,438,1094,2439469596672,69082,65621,81.05880453437567,5.7381905499261855e+51,51.758774965905,0
15,374,1,438,1093,0,0,0,81.52156907320023,0,0,0
./input/Dataset_preproc/04_iscas89_s713.bench.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,447,984,18014398509481984,189037,174884,0.738115,3.15170807908095e+64,64.49854598498646,0
1,399,0,447,984,9402473684926464,82988,77127,2.656992405653,3.151707957151853e+64,64.49854596818506,0
2,408,0,447,981,9402473684926464,82988,77127,4.062084414064884,3.151707957151853e+64,64.49854596818506,100000
3,226,1,447,977,1293300552171520,39616,36672,4.897375211119652,1.3497470595400478e+61,61.13025239002221,0
4,231,0,447,975,1293300552171520,39616,36672,5.766553983092308,1.3497470595400478e+61,61.13025239002221,100000
5,437,1,447,974,1293300552171520,39616,36672,6.558529648929834,1.3497470595400478e+61,61.13025239002221,100000
6,60,1,447,973,565148976676864,20762,19216,7.2017370238900185,6.157514713921942e+59,59.78940545829717,0
7,4,1,447,972,285873023221760,16111,15010,7.771755248308182,2.279271277027467e+59,59.35779601763529,0
8,48,1,447,972,142936511610880,10769,9909,8.36939537897706,2.7822741537329744e+57,57.44439992133799,0
9,424,0,447,971,110810156236800,11642,10702,8.852224539965391,8.96206423205275e+56,56.952408052222204,0
10,307,0,447,970,0,0,0,9.259244699031115,0,0,0
./input/Dataset_preproc/15_sort_num_s_6_p_t1.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,447,1737,1099511627776,7766,6850,0.029364,1.1478211425457169e+47,47.059874220068,0
1,399,0,447,1737,541165879296,7363,6504,0.6188487224280834,2.7517754371058e+46,46.43961298973605,0
2,226,1,447,1731,4294967296,351,278,1.12732657417655,5.0569524339132235e+38,38.70388886864418,0
3,224,1,447,1730,4294967296,351,278,1.633311327546835,5.0569524339132235e+38,38.70388886864418,100000
4,61,0,447,1710,2147483648,303,237,2.191480915993452,2.575145790537069e+37,37.410801821429025,0
5,4,1,447,1709,0,0,0,2.5791915021836758,0,0,0
./input/Dataset_preproc/13_ring_4_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,452,1178,760840571584512,572519,539080,3.512766,1.8040856346976094e+56,56.25625714839104,0
1,399,0,452,1178,380420285792256,572500,539063,13.577880322933197,5.926033291497952e+55,55.77276408694714,0
2,398,0,452,1177,380420285792256,572500,539063,20.596914298832417,5.926033291497952e+55,55.77276408694714,100000
3,397,0,452,1176,380420285792256,572500,539063,27.675816260278225,5.926033291497952e+55,55.77276408694714,100000
4,227,0,452,1175,332867750068224,555298,523185,34.36196344345808,5.838458630025655e+55,55.766298207244326,0
5,61,0,452,1174,166433875034112,555279,523168,40.94097862765193,4.719747120879641e+53,53.67391873021277,0
6,4,1,452,1173,83216937517056,555260,523151,47.650261238217354,3.4885929344699917e+52,52.54265029686938,0
7,48,0,452,1173,41608468758528,555241,523134,54.256163474172354,4.602771334060365e+51,51.66301939965553,0
8,362,0,452,1173,41608468758528,555241,523134,60.88611049950123,4.602771334060365e+51,51.66301939965553,100000
9,425,0,452,1172,27738979172352,504147,474300,67.22802247852087,2.760547403899664e+51,51.440995209210364,0
10,18,0,452,1156,27738979172352,504147,474300,73.58352370560169,2.760547403899664e+51,51.440995209210364,100000
11,309,1,452,1155,1843761512448,64246,60341,74.76978098228574,1.5408429653929187e+48,48.18775837996536,0
12,443,1,452,1154,1843761512448,63402,59593,76.0156200453639,1.5408429653929187e+48,48.18775837996536,100000
13,24,0,452,1151,1721455607808,58147,54653,77.06489365175366,9.418017213573252e+47,47.97395947987959,0
14,358,0,452,1150,860727803904,58128,54636,78.27309296280146,9.408215231362026e+47,47.97350724418313,0
15,372,1,452,1149,286909267968,39522,37053,79.10231947526336,8.832824919138778e+47,47.946099622103894,0
16,371,1,452,1148,286909267968,39522,37053,79.97949194163084,8.832824919138778e+47,47.946099622103894,100000
17,51,0,452,1147,191272845312,32180,30141,80.84596519172192,1.4409912210226643e+47,47.158661334961785,0
18,60,1,452,1145,0,0,0,81.24443294107914,0,0,0
./input/Dataset_preproc/15_sort_num_s_5_p_t2.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
./input/Dataset_preproc/16_uts_k2_p_t5.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,458,1587,157423615213056294912,10846304,10024700,54.572609,6.585798441890957e+62,62.818608435013296,0
1,399,0,458,1587,133580061940127891456,5694203,5257393,170.30944965034723,2.3597423275749643e+62,62.37286458270659,0
2,35,0,458,1575,133580061940127891456,5583463,5152841,225.56106717512012,2.3597423275749643e+62,62.37286458270659,100000
3,228,1,458,1574,6450846020354965504,1561794,1423159,242.40582779049873,1.9023853723792573e+60,60.27929849795618,0
4,400,1,458,1573,6450846020354965504,1560946,1422386,259.42456445097923,1.9023853723792573e+60,60.27929849795618,100000
5,390,0,458,1571,6450846020354965504,1560946,1422386,276.0656343214214,1.9023853723792573e+60,60.27929849795618,100000
6,62,1,458,1559,0,0,0,276.45168379694223,0,0,0
./input/Dataset_preproc/09_coins_p01_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,471,1387,17060371484636330091387813888,577371,512609,2.358623,9.689636626835473e+82,82.98630749078458,0
1,399,0,471,1387,16112573068823200641866268672,414781,367424,9.463478181511164,9.689033524169684e+82,82.9862804585726,0
2,200,0,471,1379,16112573068823200641866268672,414781,367424,13.613207213580608,9.689033524169684e+82,82.9862804585726,100000
3,228,0,471,1378,14136312542234122215204323328,560943,500351,18.932313859462738,6.993426534078026e+82,82.84469001697859,0
4,60,1,471,1377,1700522048861224194464022528,102638,93093,20.42691871151328,1.4775167251507601e+79,79.16953240569514,0
5,4,1,471,1376,850261024430612097232011264,102627,93084,21.935231134295464,7.285836782839395e+76,76.86247943795912,0
6,48,1,471,1376,0,0,0,22.416459504514933,0,0,0
./input/Dataset_preproc/09_coins_p05_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,471,1387,17060371484636330091387813888,577359,512590,2.418196,9.459761052773855e+81,81.9758801665527,0
1,399,0,471,1387,16112573068823200641866268672,414769,367405,8.982876781374216,9.459172258030731e+81,81.97585313434071,0
2,200,0,471,1379,16112573068823200641866268672,414769,367405,12.823538687080145,9.459172258030731e+81,81.97585313434071,100000
3,228,0,471,1378,14136312542234122215204323328,560931,500332,18.08773148059845,6.8275154683599745e+81,81.8342626927467,0
4,60,1,471,1377,1700522048861224194464022528,102626,93074,19.65159695968032,1.4424643265459429e+78,78.15910508146325,0
5,4,1,471,1376,850261024430612097232011264,102615,93065,21.391993697732687,7.1129886175804416e+75,75.85205211372724,0
6,48,1,471,1376,0,0,0,21.79096270352602,0,0,0
./input/Dataset_preproc/09_coins_p03_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,471,1387,17060371484636330091387813888,577359,512590,2.249934,1.2118616986616967e+83,83.08345305965267,0
1,399,0,471,1387,16112573068823200641866268672,414769,367405,8.576085895299911,1.2117862699279704e+83,83.08342602744068,0
2,200,0,471,1379,16112573068823200641866268672,414769,367405,12.609225913882256,1.2117862699279704e+83,83.08342602744068,100000
3,228,0,471,1378,14136312542234122215204323328,560931,500332,17.89039509370923,8.746525886824138e+82,82.94183558584668,0
4,60,1,471,1377,1700522048861224194464022528,102626,93074,19.437557142227888,1.8478979112419406e+79,79.26667797456321,0
5,4,1,471,1376,850261024430612097232011264,102615,93065,20.891274340450764,9.112237001097132e+76,76.95962500682721,0
6,48,1,471,1376,0,0,0,21.34847381711006,0,0,0
./input/Dataset_preproc/09_coins_p02_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,471,1387,17060371484636330091387813888,577371,512609,2.440488,9.689636626835473e+82,82.98630749078458,0
1,399,0,471,1387,16112573068823200641866268672,414781,367424,8.819733012467623,9.689033524169684e+82,82.9862804585726,0
2,200,0,471,1379,16112573068823200641866268672,414781,367424,12.597224295139313,9.689033524169684e+82,82.9862804585726,100000
3,228,0,471,1378,14136312542234122215204323328,560943,500351,18.12056066468358,6.993426534078026e+82,82.84469001697859,0
4,60,1,471,1377,1700522048861224194464022528,102638,93093,19.639117039740086,1.4775167251507601e+79,79.16953240569514,0
5,4,1,471,1376,850261024430612097232011264,102627,93084,21.239684406667948,7.285836782839395e+76,76.86247943795912,0
6,48,1,471,1376,0,0,0,21.69894340261817,0,0,0
./input/Dataset_preproc/09_coins_p04_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,471,1387,17060371484636330091387813888,577371,512609,2.189457,9.689636626835473e+82,82.98630749078458,0
1,399,0,471,1387,16112573068823200641866268672,414781,367424,8.505430180579424,9.689033524169684e+82,82.9862804585726,0
2,200,0,471,1379,16112573068823200641866268672,414781,367424,12.786261107772589,9.689033524169684e+82,82.9862804585726,100000
3,228,0,471,1378,14136312542234122215204323328,560943,500351,18.121024649590254,6.993426534078026e+82,82.84469001697859,0
4,60,1,471,1377,1700522048861224194464022528,102638,93093,19.68358312547207,1.4775167251507601e+79,79.16953240569514,0
5,4,1,471,1376,850261024430612097232011264,102627,93084,21.443314742296934,7.285836782839395e+76,76.86247943795912,0
6,48,1,471,1376,0,0,0,21.809424482285976,0,0,0
./input/Dataset_preproc/11_emptyroom_d8_g4_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,472,1550,1712552689,174418,169892,0.87224,4.7229087954015785e+54,54.674209558950345,0
1,399,0,472,1550,1547310370,170550,166139,3.453811254352331,4.722293596944948e+54,54.674152984769236,0
2,226,1,472,1549,127499900,97424,94970,5.092031940817833,1.640639851252071e+51,51.21501325638518,0
3,224,1,472,1548,127499900,97424,94970,6.426757108420134,1.640639851252071e+51,51.21501325638518,100000
4,60,1,472,1541,30417200,59258,57737,7.594240199774504,2.025201112385894e+50,50.30646815726059,0
5,4,1,472,1536,9508720,57476,56099,8.49577420949936,3.254180823842908e+48,48.5124416815496,0
6,48,0,472,1531,8889374,56208,54859,9.692780300974846,3.254134376879811e+48,48.512435482814865,0
7,420,0,472,1530,8076016,54932,53615,10.861557595431805,3.25218232492261e+48,48.51217488516563,0
8,304,0,472,1529,7448142,54733,53422,11.882145453244448,3.252178324318301e+48,48.51217435092699,0
9,19,1,472,1528,2075139,49677,48492,12.749785356223583,7.889540265595333e+46,46.89705169700762,0
10,351,1,472,1524,207900,21480,21011,13.493857648223639,1.5474099141407212e+45,45.18960537502308,0
11,364,0,472,1523,171369,20273,19854,14.333596166223288,1.3706263553401858e+45,45.136919078472744,0
12,45,1,472,1522,44253,13739,13503,15.019069645553827,1.3676748035170554e+45,45.13598284604841,0
13,55,0,472,1518,44253,10662,10437,15.693932052701712,1.3676748035170554e+45,45.13598284604841,0
14,407,1,472,1510,23463,8512,8333,16.382013887166977,1.797337002219092e+44,44.25462951532942,0
15,190,1,472,1503,2844,5251,5155,17.015881776809692,9.59602509368565e+38,38.98209137498097,0
16,130,0,472,1502,1896,5111,5018,17.524894300848246,9.594093348821365e+38,38.98200393975848,0
17,10,1,472,1491,0,0,0,18.066540863364935,0,0,0
./input/Dataset_preproc/13_ring2_r8_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,480,1531,156728328192,15093122,14629230,81.655711,1.4745421265884404e+50,50.16865718454028,0
1,399,0,480,1531,88882759296,1740239,1643855,195.63865550979972,1.4730066613597894e+50,50.16820471085163,0
2,397,0,480,1530,88882759296,1740239,1643855,222.0917688049376,1.4730066613597894e+50,50.16820471085163,100000
3,226,1,480,1529,3855278592,682259,640428,232.46489116549492,1.9414327103466963e+45,45.28812234258665,0
4,60,1,480,1528,63078912,7099,6576,233.0486951507628,1.2436265928539875e+42,42.094690000124345,0
5,475,1,480,1527,63078912,7099,6576,233.59802988171577,1.2436265928539875e+42,42.094690000124345,100000
6,4,1,480,1520,0,0,0,234.00616370886564,0,0,0
./input/Dataset_preproc/13_ring2_r6_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,482,1518,1880739938304,6157834,5873611,30.634306,2.3986796882506657e+59,59.379972257591454,0
1,399,0,482,1518,1004181940224,3439484,3279719,102.14545005187392,2.3731825919770935e+59,59.37533115399374,0
2,397,0,482,1517,1004181940224,3439484,3279719,141.18214479461312,2.3731825919770935e+59,59.37533115399374,100000
3,226,1,482,1516,58702952448,2143405,2040065,164.73811823874712,4.9553526720613246e+57,57.69507456862547,0
4,224,1,482,1515,58702952448,2143405,2040065,189.1888511106372,4.9553526720613246e+57,57.69507456862547,100000
5,60,1,482,1506,8981839872,569720,543740,196.41168631240726,2.6956967926754456e+53,53.43067104191621,0
6,4,1,482,1497,1027178496,6498,6019,196.95768988132477,1.2916510699639223e+48,48.111145208043055,0
7,48,1,482,1496,0,0,0,197.49117178842425,0,0,0
./input/Dataset_preproc/13_ring_5_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,484,1267,3804202857922560,836660,786473,4.477172,1.026746306155049e+67,67.01146314910117,0
1,399,0,484,1267,1902101428961280,836643,786458,18.775238800793886,9.644635285739668e+66,66.98428580933755,0
2,398,0,484,1266,1902101428961280,836643,786458,28.46588982269168,9.644635285739668e+66,66.98428580933755,100000
3,397,0,484,1265,1902101428961280,836643,786458,38.022679693996906,9.644635285739668e+66,66.98428580933755,100000
4,226,1,484,1264,126806761930752,348325,330531,42.33572370186448,1.3504939093448672e+62,62.13049262988306,0
5,225,1,484,1263,126806761930752,348325,330531,46.554505590349436,1.3504939093448672e+62,62.13049262988306,100000
6,60,1,484,1254,0,0,0,47.06709175184369,0,0,0
./input/Dataset_preproc/13_ring_3_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,484,1256,20542695432781824,1562993,1458504,7.68191,2.4418870624294627e+66,66.38772557390128,0
1,399,0,484,1256,13695130288521216,741724,698602,23.306376989930868,1.1254690507352356e+65,65.05133355684012,0
2,398,0,484,1255,13695130288521216,741724,698602,31.103463646024466,1.1254690507352356e+65,65.05133355684012,100000
3,397,0,484,1254,13695130288521216,741724,698602,39.03601459041238,1.1254690507352356e+65,65.05133355684012,100000
4,226,1,484,1253,2282521714753536,611935,573371,44.83167701587081,4.486318733886749e+63,63.65189012512097,0
5,60,1,484,1252,1141260857376768,611910,573348,50.64765290170908,3.778469766911736e+63,63.5773159515992,0
6,59,1,484,1251,1141260857376768,611910,573348,56.722429908812046,3.778469766911736e+63,63.5773159515992,100000
7,4,1,484,1250,380420285792256,371274,351824,60.809645906090736,5.114290087464331e+62,62.70878535799067,0
8,14,0,484,1243,380420285792256,371264,351818,64.73283689469099,5.114290087464331e+62,62.70878535799067,100000
9,52,1,484,1229,190210142896128,371239,351795,68.46184941008687,5.070809652562007e+62,62.70507730836024,0
10,482,1,484,1229,95105071448064,348651,331018,71.917604226619,5.006308556356113e+62,62.699517613189336,0
11,429,1,484,1227,47552535724032,348626,330995,75.31729527190328,4.453827841134748e+62,62.64873342574467,0
12,310,1,484,1226,36404862124032,383220,364184,78.67734611034393,4.408434612575166e+62,62.6442844035703,0
13,23,0,484,1224,24269908082688,286937,272998,81.45472686365247,5.786750904090307e+61,61.762434788168385,0
14,358,1,484,1222,12134954041344,286912,272975,84.23253475874662,8.566148468449752e+57,57.93278559731594,0
15,371,1,484,1221,6067477020672,286887,272952,87.11808536201715,8.119560855378282e+57,57.90953254115702,0
16,50,0,484,1220,0,0,0,87.51322768256068,0,0,0
./input/Dataset_preproc/07_blocks_right_2_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,485,2277,3852382742,94079,90388,0.580585,2.075460097950167e+47,47.3171143882052,0
1,399,0,485,2277,2890106872,69174,66239,2.732810754328966,2.0536358782919144e+47,47.312523443123496,0
2,259,0,485,2245,2890106872,69174,66239,4.3566180765628815,2.0536358782919144e+47,47.312523443123496,100000
3,228,1,485,2244,0,0,0,4.818041794002056,0,0,0
./input/Dataset_preproc/15_sort_num_s_4_p_t5.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,486,1795,1101463552,5691553,5555630,21.898642,6.9247568245002155e+50,50.840404526959304,0
1,399,0,486,1795,1033826304,5790197,5653515,89.51778045296669,6.924756118522159e+50,50.840404482683034,0
2,226,1,486,1794,20300192,1460157,1424213,98.77493156120181,4.866596272791154e+49,49.687225319168995,0
3,224,1,486,1793,20300192,1469317,1433504,108.25113733112812,4.866596272791154e+49,49.687225319168995,100000
4,60,1,486,1780,1711728,116664,112691,109.32909828051925,2.7447521109933444e+49,49.438503127770076,0
5,4,1,486,1779,921440,63244,60846,110.11257916688919,2.159412783205421e+49,49.334335667963266,0
6,48,1,486,1778,0,0,0,110.56793288141489,0,0,0
./input/Dataset_preproc/11_emptyroom_d12_g6_p_t4.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,488,1742,944784,16436,15869,0.073717,1.16891189718366e+46,46.06778177890445,0
1,399,0,488,1742,866052,15904,15353,0.7872180752456188,1.1498448217467072e+46,46.0606392337393,0
2,418,0,488,1731,866052,15904,15353,1.563442762941122,1.1498448217467072e+46,46.0606392337393,100000
3,226,1,488,1730,24057,8322,8042,2.1488657407462597,1.2231411808544554e+39,39.08747658829329,0
4,224,1,488,1729,24057,8322,8042,2.744280807673931,1.2231411808544554e+39,39.08747658829329,100000
5,60,1,488,1722,2187,1390,1335,3.2616374380886555,2.017872421826676e+36,36.304893704889906,0
6,75,0,488,1717,2187,1400,1345,3.794790755957365,2.017872421826676e+36,36.304893704889906,100000
7,4,1,488,1698,0,0,0,4.221151370555162,0,0,0
./input/Dataset_preproc/07_blocks_right_3_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,490,2625,661399052,201591,191589,1.031678,8.38000594211883e+47,47.92324432658117,0
1,399,0,490,2625,556585444,168566,159457,4.61297507584095,8.301547246555783e+47,47.91915904394442,0
2,226,1,490,2621,13295320,38960,36832,5.562038708478212,1.0087194611482854e+44,44.00377039971967,0
3,429,1,490,2620,13295320,38960,36832,6.584289114922285,1.0087194611482854e+44,44.00377039971967,100000
4,438,0,490,2617,13295320,38960,36832,7.536231804639101,1.0087194611482854e+44,44.00377039971967,100000
5,136,0,490,2591,13295320,38960,36832,8.567741438746452,1.0087194611482854e+44,44.00377039971967,100000
6,60,1,490,2589,0,0,0,9.014603722840548,0,0,0
./input/Dataset_preproc/16_uts_k5_p_t1.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,492,2363,340518745646143897600,5908056,4973869,15.197201,7.351644830445761e+62,62.86638451743362,0
1,399,0,492,2363,294213710643845922816,6962647,5871836,71.57790903747082,7.35140595915231e+62,62.86637040601061,0
2,75,0,492,2339,294213710643845922816,6962647,5871836,110.22320292145014,7.35140595915231e+62,62.86637040601061,100000
3,228,0,492,2338,290190939545929777152,7651678,6441601,152.74462768808007,7.3512673733925925e+62,62.86636221878787,0
4,60,1,492,2337,4022771097916145664,67158,56622,153.42405505105853,2.9490096016391815e+59,59.46967618656744,0
5,4,1,492,2336,0,0,0,153.78372068703175,0,0,0
./input/Dataset_preproc/11_emptyroom_d16_g8_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,500,1880,186624,19144,18473,0.085336,5.47629473362601e+38,38.738486813775836,0
1,495,1,500,1880,62208,14542,14118,0.7569436877965927,2.1941300565324683e+35,35.34126236670284,0
2,498,0,500,1851,62208,14542,14118,1.3954886309802532,2.1941300565324683e+35,35.34126236670284,100000
3,119,0,500,1791,62208,14542,14118,1.9658238627016544,2.1941300565324683e+35,35.34126236670284,100000
4,414,1,500,1790,1296,10002,9664,2.4780141785740852,7.601106353755366e+34,34.88087680917049,0
5,242,0,500,1789,1215,9400,9104,2.9640678614377975,2.460739411872649e+34,34.39106562508927,0
6,60,1,500,1778,27,576,565,3.441451735794544,8.180610096001159e+33,33.912785693823686,0
7,4,1,500,1777,0,0,0,3.789533384144306,0,0,0
./input/Dataset_preproc/10_comm_p02_p_t2.cnf
