./input/Dataset_preproc/14_safe_safe_2_p_t1.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
18,417,0,428,1297,20409864262457109774336,36480,32989,15.8298121355474,1.755442502574663e+71,71.24438660923659,0.7744844887592167
19,376,0,428,1298,10407640657122438414336,33816,30625,16.40931348875165,1.6146750487434534e+71,71.20808513426017,0.7691771286784803
20,200,0,428,1299,9992599670955435884544,32595,29463,16.990609239786863,1.6130936998033806e+71,71.20765959499322,0.76694322621066
21,386,0,428,1300,6509732523598638219264,31569,28561,17.565716065466404,1.5132281847564797e+71,71.17990442168376,0.7654228119522827
22,299,0,428,1301,6509732523598638219264,33615,30383,18.131210930645466,1.5132281847564794e+71,71.17990442168376,0.7650494111357239
23,399,0,428,1302,6509732523598638219264,32085,29032,18.703498046845198,1.5132281847564794e+71,71.17990442168376,0.7628712444306677
24,397,0,428,1303,4275214068418680455168,29945,27131,19.20129917189479,1.4721995078980857e+71,71.16796666822704,0.7593158378437195
25,364,0,428,1304,2220344892318078205952,30423,27524,19.73496899008751,1.3634354519959453e+71,71.13463458231759,0.7546476486516904
26,338,1,428,1305,926964756071158120448,24986,22458,20.20398523285985,1.6732001656497025e+69,69.2235478989045,0.7539181718230961
27,187,0,428,1306,926964756071158120448,24986,22458,20.733439348638058,1.6732001656497025e+69,69.2235478989045,0.7414878041702299
28,79,0,428,1307,926964756071158120448,24984,22456,21.340999025851488,1.6732001656497025e+69,69.2235478989045,0.7395958471880695
29,373,0,428,1308,498024344342239379456,23772,21416,21.855089653283358,1.560081533572511e+69,69.19314729621044,0.738120383291395
30,282,0,428,1309,481461230073943162880,23445,21091,22.395787313580513,1.5599217586457748e+69,69.19310281589257,0.7349943828062543
31,78,0,428,1310,481461230073943162880,23364,21016,22.979704074561596,1.5599217586457748e+69,69.19310281589257,0.7344530632320342
32,380,0,428,1311,348821838680469536768,22811,20543,23.545812714844942,1.3473422591615484e+69,69.1294779315688,0.7335108527308745
33,259,0,428,1312,341833642614582149120,23258,20933,24.220595743507147,1.3469998187713273e+69,69.12936753729194,0.7281786338967089
34,280,0,428,1313,336002237397928509440,22839,20580,24.752980396151543,1.3377891297722004e+69,69.12638766276392,0.727465777105101
35,195,0,428,1314,333428734088412397568,21427,19387,25.256778333336115,1.3377886448045082e+69,69.12638750532594,0.7251326971267875
36,197,0,428,1315,332141982433654341632,20172,18268,25.78421539068222,1.3377885739047196e+69,69.1263874823093,0.7229825703428157
37,255,0,428,1316,332141982433654341632,20172,18268,26.352327063679695,1.3377885739047196e+69,69.1263874823093,0.7064671934289986
38,69,0,428,1317,332141982433654341632,20747,18801,26.820676770061255,1.3377885739047196e+69,69.1263874823093,0.7036587611579448
39,395,0,428,1318,185288296031315820544,19633,17786,27.304271664470434,1.3377000173348143e+69,69.12635873269716,0.7020568362154422
40,52,1,428,1319,91470044661133869056,12610,11386,27.74149189889431,1.128388372106309e+69,69.0524586021589,0.6991672812325801
41,365,0,428,1320,55221901789757440000,11490,10388,28.150179125368595,1.1282927898555671e+69,69.05242181287312,0.694508069521942
42,191,0,428,1321,55221901789757440000,11343,10281,28.638082396239042,1.1282927898555671e+69,69.05242181287312,0.693290661775513
43,346,0,428,1322,50542105424035840000,10634,9677,29.111205380409956,1.1260452630424795e+69,69.05155584797048,0.6932737192818139
44,303,0,428,1323,20254425902634500096,8971,8157,29.62607491761446,4.9007722594432827e+67,67.690264521169,0.6892452863255688
45,266,0,428,1324,20254425902634500096,8971,8157,30.023433089256287,4.9007722594432827e+67,67.690264521169,0.6863777139117214
46,304,0,428,1325,16349636351601147904,8362,7593,30.491454277187586,3.1713549971936685e+65,65.50124485908574,0.6836703144776715
47,234,1,428,1326,16349636351601147904,8362,7593,30.849718309938908,3.1713549971936685e+65,65.50124485908574,0.6834723606277148
48,31,0,428,1327,16349636351601147904,8362,7593,31.290140867233276,3.1713549971936685e+65,65.50124485908574,0.6809212950411936
49,305,0,428,1328,15468288906180427776,8115,7360,31.65017644315958,3.145067132105082e+65,65.4976299199853,0.676346932656514
50,249,1,428,1329,6944221013508882432,4606,4123,32.0340684466064,2.7145459844035465e+65,65.43369720300167,0.6759688435500694
51,329,0,428,1330,6944221013508882432,4602,4119,32.34609805420041,2.7145459844035465e+65,65.43369720300167,0.6738846123046435
52,207,0,428,1331,6944221013508882432,4632,4161,32.70514898747206,2.7145459844035465e+65,65.43369720300167,0.6703633834354134
53,264,0,428,1332,6944221013508882432,4842,4369,33.05148772522807,2.7145459844035465e+65,65.43369720300167,0.6667724421320184
54,223,0,428,1333,6228100844001165312,5377,4890,33.40352488681674,2.4417078258115536e+65,65.38769369514151,0.6666524416591405
55,42,0,428,1334,6228100844001165312,5377,4890,33.778417106717825,2.4417078258115536e+65,65.38769369514151,0.6632862036905283
56,402,0,428,1335,6196401294559674368,5032,4560,34.118844140321016,1.7729209623753163e+65,65.2486893749865,0.6632254381314348
57,99,0,428,1336,6196401294559674368,4155,3730,34.46995560452342,1.7729209623753163e+65,65.2486893749865,0.6629357407997656
58,381,0,428,1337,3075611098745929728,4284,3841,34.857370272278786,5.38760666359917e+64,64.7313958813969,0.6622459339235459
59,68,0,428,1338,3075611098745929728,4282,3839,35.24034783616662,5.38760666359917e+64,64.7313958813969,0.6604814432262149
60,182,0,428,1339,3075611098745929728,4282,3839,35.64199934899807,5.38760666359917e+64,64.7313958813969,0.6557152929622788
61,283,0,428,1340,3051861922463875072,4154,3735,35.983573112636805,5.340857846346881e+64,64.72761101882877,0.6521934076450724
62,422,0,428,1341,2407665515813142528,4250,3804,36.40267679467797,5.3406983932859e+64,64.72759805263115,0.6474786267103029
63,368,0,428,1342,1372301627637104640,4071,3640,36.788850251585245,5.317589481943266e+64,64.7257148067435,0.6398567526765357
64,295,0,428,1343,1184696103233126400,3882,3480,37.179333332926035,5.227023519982979e+64,64.71825445429248,0.6358933714238831
65,97,0,428,1344,1184696103233126400,3882,3480,37.456997748464346,5.227023519982979e+64,64.71825445429248,0.6341379901431338
66,404,0,428,1345,1042325679049277440,3498,3128,37.826652213931084,3.608078668470977e+64,64.5572759980801,0.6314091896034367
67,392,0,428,1346,825160926993842176,4504,4093,38.135448012501,3.6007801872097253e+64,64.55639661029224,0.6283534114620152
68,276,0,428,1347,825160926993842176,4504,4093,38.45470196381211,3.6007801872097253e+64,64.55639661029224,0.6260039794365599
69,425,0,428,1348,579803835661287424,3175,2826,38.84620241820812,2.9474823954655173e+64,64.46945121984855,0.6234687056967452
70,419,0,428,1349,457125289995010048,2768,2440,39.135287061333656,2.940670215600309e+64,64.46844632284925,0.622600155354562
71,103,0,428,1350,229274809630982144,2739,2418,39.54793890938163,2.911293891068494e+64,64.46408604907565,0.6189864334222058
72,278,0,428,1351,165621066431987712,2577,2265,39.92087987065315,2.8602741285055525e+63,63.456407657881535,0.6172668541295325
73,396,0,428,1352,67550434956410880,1762,1540,40.29602810367942,2.1092790429569097e+63,63.32413403768162,0.6152429415494609
74,412,0,428,1353,61647426536079360,1582,1379,40.61648152396083,1.4380969057666554e+63,63.15778815184779,0.6144626699793695
75,313,0,428,1354,49467002363838464,1734,1532,40.96587220951915,1.741549511425599e+62,62.24093582575565,0.6128193694001143
76,217,0,428,1355,46826490829996032,1427,1242,41.34410736709833,8.247861625005685e+61,61.91634136614542,0.6113523665401074
77,296,1,428,1356,43909151474057216,1607,1409,41.70236587524414,8.247377082167389e+61,61.91631585159729,0.6104976101819811
78,56,0,428,1357,43909151474057216,1607,1409,42.103853438049555,8.247377082167389e+61,61.91631585159729,0.607688578295073
79,220,0,428,1358,43909151474057216,1607,1409,42.42268105596304,8.247377082167389e+61,61.91631585159729,0.6074118239243115
80,324,0,428,1359,43909151474057216,1607,1409,42.68354822322726,8.247377082167389e+61,61.91631585159729,0.598849346932609
81,43,0,428,1360,43909151474057216,1607,1409,43.0284514836967,8.247377082167389e+61,61.91631585159729,0.5973752034072192
82,183,0,428,1361,43404346787889152,1627,1430,43.316970247775316,8.246076668497899e+61,61.91624736836866,0.5965829811815055
83,81,0,428,1362,43404346787889152,1627,1430,43.66009431704879,8.246076668497899e+61,61.91624736836866,0.5948990217140447
84,95,1,428,1363,43404346787889152,1627,1430,43.99736615270376,8.246076668497899e+61,61.91624736836866,0.5928682346708135
85,226,0,428,1364,43256999344865280,1332,1167,44.31462965905666,8.246061772430824e+61,61.916246583839744,0.5901534980714396
86,348,0,428,1365,43256999344865280,1332,1167,44.66394550353289,8.246061772430824e+61,61.916246583839744,0.58762167793379
87,415,0,428,1366,41467780393861120,1475,1308,45.092346895486116,7.108037385211402e+61,61.851749703340964,0.5811988791371087
88,335,0,428,1367,41467780393861120,1455,1288,45.443007566034794,7.108037385211402e+61,61.851749703340964,0.5802478252854947
89,268,0,428,1368,41467780393861120,1455,1288,45.81039982661605,7.108037385211402e+61,61.851749703340964,0.5733649032442665
90,100,0,428,1369,41467780393861120,1455,1288,46.08761091530323,7.108037385211402e+61,61.851749703340964,0.5733384114944331
91,343,0,428,1370,40752092813459456,1095,947,46.447983507066965,5.204540078525432e+61,61.716382357250254,0.5686740269418553
92,340,0,428,1371,40752092813459456,1095,947,46.755272045731544,5.204540078525432e+61,61.716382357250254,0.5660887611579506
93,93,0,428,1372,40752092813459456,1095,947,47.015121042728424,5.204540078525432e+61,61.716382357250254,0.5624585034031689
94,87,0,428,1373,40752092813459456,1095,947,47.32538775727153,5.204540078525432e+61,61.716382357250254,0.5611637090944936
95,398,0,428,1374,21575875585638400,1029,886,47.65098540484905,2.1887338233571054e+61,61.34019294929015,0.5567789022620075
96,307,0,428,1375,21575875585638400,1029,886,47.95615391805768,2.1887338233571054e+61,61.34019294929015,0.5557680074603218
97,339,0,428,1376,21575875585638400,1029,886,48.37576521188021,2.1887338233571054e+61,61.34019294929015,0.5507774100533986
98,327,0,428,1377,21575875585638400,1029,886,48.71030570566654,2.1887338233571054e+61,61.34019294929015,0.5480656476395972
99,260,0,428,1378,21575875585638400,1029,886,49.01096745207906,2.1887338233571054e+61,61.34019294929015,0.5476474348002985
100,265,0,428,1379,21575875585638400,947,814,49.3200682066381,2.1887338233571054e+61,61.34019294929015,0.5464101932389256
101,428,0,428,1380,21575875585638400,947,814,49.71908975765109,2.1887338233571054e+61,61.34019294929015,0.5445608734270847
102,310,0,428,1381,10787937792819200,999,870,50.04581454396248,2.341167131317652e+60,60.36943241823235,0.5380085769596452
103,271,0,428,1382,10771429012275200,906,784,50.4038818590343,2.340710999341864e+60,60.369347795952486,0.5369431869778668
104,378,0,428,1383,4718411342938112,854,738,50.80222111567855,2.252172335057823e+60,60.352601619439106,0.5309173534533195
105,401,0,428,1384,4718411342938112,854,738,51.202114682644606,2.252172335057823e+60,60.352601619439106,0.5304530994393426
106,240,1,428,1385,2070216112603136,737,629,51.53387990221381,3.1575554841157137e+58,58.499350990655266,0.529920601002167
107,90,0,428,1386,2070216112603136,737,629,51.98296611383557,3.1575554841157137e+58,58.499350990655266,0.5255447807409315
108,387,0,428,1387,725101074972672,722,616,52.32638532295823,1.521635817464836e+57,57.18231072247994,0.525208063556919
109,98,0,428,1388,725101074972672,722,616,52.6215563043952,1.521635817464836e+57,57.18231072247994,0.5249416928866633
110,354,0,428,1389,384073155477504,694,591,52.97695022076368,1.51957932698189e+57,57.18172337659184,0.5226694348460703
111,269,0,428,1390,384073155477504,694,591,53.30864680558443,1.51957932698189e+57,57.18172337659184,0.5224691082604519
112,104,0,428,1391,192036577738752,683,582,53.682988468557596,1.5164361630660838e+57,57.18082413267393,0.5214630296015516
113,89,0,428,1392,192036577738752,683,582,53.980678003281355,1.5164361630660838e+57,57.18082413267393,0.5193629807324213
114,50,1,428,1393,192036577738752,683,582,54.31535539403558,1.5164361630660838e+57,57.18082413267393,0.5185703029515146
115,326,0,428,1394,192036577738752,683,582,54.63501279056072,1.5164361630660838e+57,57.18082413267393,0.5180406098574732
116,254,0,428,1395,192036577738752,683,582,55.001212790608406,1.5164361630660838e+57,57.18082413267393,0.5147738111533818
117,44,0,428,1396,192036577738752,683,582,55.34760896861553,1.5164361630660838e+57,57.18082413267393,0.5120270645405722
118,409,0,428,1397,192036577738752,683,582,55.688455279916525,1.5164361630660838e+57,57.18082413267393,0.5118130563270684
119,53,1,428,1398,192036577738752,683,582,56.110959365963936,1.5164361630660838e+57,57.18082413267393,0.5102494154254847
120,57,0,428,1399,192036577738752,681,580,56.426556915044785,1.5164361630660838e+57,57.18082413267393,0.5090954553229834
121,221,0,428,1400,192036577738752,681,580,56.81509042158723,1.5164361630660838e+57,57.18082413267393,0.5088606775081688
122,314,0,428,1401,192036577738752,681,580,57.163709972053766,1.5164361630660838e+57,57.18082413267393,0.5076941686926902
123,218,0,428,1402,192036577738752,681,580,57.48900493234396,1.5164361630660838e+57,57.18082413267393,0.5069989248746443
124,35,0,428,1403,192036577738752,681,580,57.802089519798756,1.5164361630660838e+57,57.18082413267393,0.5023984959911505
125,213,0,428,1404,192036577738752,681,580,58.10621103644371,1.5164361630660838e+57,57.18082413267393,0.5013709838769024
126,119,0,428,1405,96018288869376,670,571,58.476690139621496,9.252361442829646e+56,56.966252590112454,0.49865596771283965
127,33,0,428,1406,96018288869376,663,566,58.75838063284755,9.252361442829646e+56,56.966252590112454,0.4979950820865617
128,241,0,428,1407,0,0,0,59.03416095674038,0,0,0.49722729579654773
./input/Dataset_preproc/07_blocks_right_5_p_t1.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,432,3087,495675309,1151652,1075833,3.549306,4.943834584627541e+44,44.69406393129894,0
1,390,0,432,3087,459760557,956804,888704,14.42675693333149,4.9438342459464224e+44,44.694063901547274,0.9939721143390917
2,410,0,432,3088,424868277,967210,880484,20.78211111202836,4.943687502779287e+44,44.69405101060263,0.9636766556333091
3,411,0,432,3089,397159373,625979,565850,24.629811964929104,4.943687496714167e+44,44.69405101006982,0.9593168094939761
4,406,0,432,3090,366565325,585582,533481,28.037420455366373,4.9436865339938185e+44,44.69405092549648,0.9565819090223988
5,303,0,432,3091,366565325,622115,565170,31.64409837499261,4.9436865339938185e+44,44.69405092549648,0.9297885074226035
6,301,0,432,3092,365219029,563953,514276,35.016028486192226,4.943686529171453e+44,44.694050925072844,0.9216784672559521
7,432,0,432,3093,353049396,679237,629239,38.925234612077475,4.94368605408355e+44,44.69405088333717,0.9173473239721273
8,391,0,432,3094,332431668,454392,421316,41.726358249783516,4.943684514256704e+44,44.69405074806596,0.9125922573401898
9,329,0,432,3095,331592764,393621,363834,44.032107409089804,4.943684514252399e+44,44.694050748065585,0.9121032094728369
10,31,0,432,3096,289779932,662593,612903,47.94252847135067,4.943644368357636e+44,44.69404722130102,0.9068771308471024
11,236,0,432,3097,289779932,662593,612903,51.96138681471348,4.943644368357636e+44,44.69404722130102,0.8969785386492256
12,230,0,432,3098,289779932,678385,628767,56.11270697414875,4.943644368357636e+44,44.69404722130102,0.8931191838136284
13,148,0,432,3099,288639204,544385,505356,59.526503551751375,4.943644368346979e+44,44.69404722130008,0.8919435434065535
14,210,0,432,3100,285105812,423433,392336,62.203194472938776,4.943636284952422e+44,44.694046511180936,0.891471440015202
15,202,0,432,3101,284387612,416381,387095,64.96421555429697,4.943636119439242e+44,44.69404649664074,0.8748856065216356
16,119,0,432,3102,283267868,409040,380766,67.61835401505232,4.943636118961417e+44,44.69404649659876,0.8726213067054455
17,321,0,432,3103,282406172,454631,418702,70.36530015990138,4.9436361188891254e+44,44.69404649659241,0.8710519807777829
18,273,0,432,3104,281379100,546281,504990,73.56455198675394,4.9436361188891254e+44,44.69404649659241,0.8689447511600609
19,187,0,432,3105,280177948,473227,432634,76.58268511667848,4.943636118889119e+44,44.69404649659241,0.8684754085351079
20,14,0,432,3106,279412708,508931,465119,79.77780395001173,4.9436361188467304e+44,44.69404649658868,0.8635611153585598
21,136,0,432,3107,278694508,476188,442210,82.83230583369732,4.943636118792494e+44,44.694046496583915,0.8630813987275894
22,282,0,432,3108,277906796,483022,442508,85.91088814288378,4.943636113219217e+44,44.69404649609431,0.8600496927764214
23,304,0,432,3109,277058156,421523,393022,88.62483561784029,4.943636113045997e+44,44.694046496079096,0.8575570887687309
24,259,0,432,3110,276354668,416731,383630,91.32075085490942,4.9436361116847794e+44,44.69404649595951,0.8529129368756657
25,226,0,432,3111,276354668,502998,465551,94.43257837370038,4.9436361116847794e+44,44.69404649595951,0.8519096791597044
26,232,0,432,3112,275109524,383785,356958,96.93999634310603,4.943636111597197e+44,44.69404649595182,0.8479409610171708
27,197,0,432,3113,274312724,510019,468993,100.20807853341103,4.943636106857664e+44,44.69404649553545,0.8468009583042156
28,207,0,432,3114,271810428,350454,325534,102.30436826497316,4.94361328716638e+44,44.69404449083918,0.8412794444653944
29,418,0,432,3115,245418012,332169,306778,104.53601191192865,4.537136662705082e+44,44.65678186080995,0.8349335571592184
30,285,0,432,3116,245418012,332169,306778,106.6897167339921,4.537136662705082e+44,44.65678186080995,0.8340207852234712
31,156,0,432,3117,244886972,308554,283235,108.6707092858851,4.536457301892437e+44,44.65671682755987,0.8330571245706883
32,71,0,432,3118,244424020,449000,416022,111.41746712848544,4.536457301686864e+44,44.656716827540194,0.8304680969886242
33,114,1,432,3119,94515948,327464,308719,114.54963820427656,4.530019599938264e+44,44.65610008106948,0.8291126344540695
34,325,0,432,3120,94515948,309432,292702,117.26724949479103,4.5300195999382636e+44,44.65610008106948,0.8286047016005266
35,75,0,432,3121,94515948,307585,291221,120.39059926569462,4.5300195999382636e+44,44.65610008106948,0.8264514663761858
36,182,0,432,3122,94515948,242177,228961,122.53497153148055,4.530019599938264e+44,44.65610008106948,0.8228841129381934
37,262,0,432,3123,94515948,326551,307420,125.5757726021111,4.5300195999382636e+44,44.65610008106948,0.8159824442137084
38,178,0,432,3124,94515948,326551,307420,128.4502798244357,4.5300195999382636e+44,44.65610008106948,0.8077230726315356
39,177,0,432,3125,94259820,317653,299289,131.55289026722312,4.530019599934908e+44,44.65610008106916,0.8034178994368583
40,164,0,432,3126,94021740,248532,233922,133.48911629989743,4.530019599934395e+44,44.65610008106911,0.8006844162909115
41,376,0,432,3127,81105800,238537,224531,135.2321391776204,3.6222203542774126e+44,44.558974866667114,0.7995986848151623
42,386,0,432,3128,76061320,273959,256883,137.53371209651232,3.622220149979365e+44,44.558974842172326,0.795695882145475
43,417,0,432,3129,72269032,164862,154927,138.67673403397202,2.8757832204010115e+44,44.458756145364546,0.7938684637026551
44,141,0,432,3130,72269032,175254,163861,139.79726320505142,2.8757832204010115e+44,44.458756145364546,0.793314912464488
45,245,0,432,3131,72269032,175254,163861,141.00653101876378,2.8757832204010115e+44,44.458756145364546,0.790091611145007
46,397,0,432,3132,63793640,221603,207509,142.5790671147406,2.875783174962077e+44,44.45875613850246,0.7893473724398932
47,132,0,432,3133,63793640,221603,207509,144.1891031526029,2.875783174962077e+44,44.45875613850246,0.7864857952211576
48,276,0,432,3134,63793640,221603,207509,145.71496127173305,2.875783174962077e+44,44.45875613850246,0.7852237237672103
49,399,0,432,3135,54680040,165743,155648,146.72977244853973,2.8757828821451176e+44,44.458756094281874,0.7819645604445383
50,113,0,432,3136,54680040,165550,155448,147.8024680018425,2.8757828821451176e+44,44.458756094281874,0.7770989246360219
51,28,0,432,3137,45966232,96776,88343,148.62261245772243,2.8756006838413677e+44,44.45872857821829,0.7708715001790686
52,66,0,432,3138,45966232,96754,88325,149.46305281296372,2.8756006838413677e+44,44.45872857821829,0.7701162098007515
53,200,0,432,3139,45966232,147478,138696,150.63282062485814,2.8756006838413677e+44,44.45872857821829,0.7684414822613753
54,373,0,432,3140,41071704,127167,118218,151.6123766899109,2.8721467420765988e+44,44.45820662486208,0.7673136208939064
55,217,0,432,3141,40613528,98873,91587,152.432421118021,2.871775751195466e+44,44.45815052407279,0.7672229599709603
56,299,0,432,3142,40613528,98873,91587,153.2149298787117,2.871775751195466e+44,44.45815052407279,0.7658136127606818
57,283,0,432,3143,40613528,98873,91587,154.02361149340868,2.871775751195466e+44,44.45815052407279,0.7631605805398528
58,380,0,432,3144,33429656,89975,83471,154.83327502384782,2.8717753721215584e+44,44.45815046674599,0.7625217799761864
59,176,0,432,3145,33429656,110030,103145,155.77465122565627,2.871775372121558e+44,44.45815046674599,0.7624244291503197
60,220,0,432,3146,33158328,77321,71166,156.4811225272715,2.8717753709280864e+44,44.458150466565506,0.7622777353590191
61,104,0,432,3147,33158328,94887,88515,157.35778418555856,2.8717753709280864e+44,44.458150466565506,0.7604437056016033
62,17,0,432,3148,33158328,95836,89442,158.2189617753029,2.8717753709280864e+44,44.458150466565506,0.7507729006039287
63,46,0,432,3149,27935228,94989,89013,159.2186209820211,2.8717753678985655e+44,44.458150466107355,0.7487042474159219
64,241,0,432,3150,27662140,66261,61321,159.91667095199227,2.8717753678765547e+44,44.45815046610402,0.7458409436079942
65,138,0,432,3151,27343024,115388,107832,161.07399452105165,2.8705884675841223e+44,44.45797093576785,0.7457296874644873
66,191,0,432,3152,27343024,115388,107832,162.19885427877307,2.8705884675841223e+44,44.45797093576785,0.7442738960283578
67,295,0,432,3153,27253616,93984,87446,163.21269351616502,2.87058846758202e+44,44.45797093576753,0.7440871815150146
68,42,0,432,3154,27253616,93952,87409,164.26345056667924,2.87058846758202e+44,44.45797093576753,0.7428805481333917
69,122,0,432,3155,27253616,93950,87407,165.2719905152917,2.87058846758202e+44,44.45797093576753,0.7428300426735821
70,97,0,432,3156,27253616,93264,86755,166.27517786622047,2.87058846758202e+44,44.45797093576753,0.7427408070096236
71,431,0,432,3157,24721968,53093,49360,166.9292689152062,2.8705884236727713e+44,44.45797092912445,0.7426518942480933
72,51,0,432,3158,24721968,53093,49360,167.53947093710303,2.8705884236727713e+44,44.45797092912445,0.738671920568128
73,88,0,432,3159,12518968,58884,54997,168.27525714412332,2.8684535879844073e+44,44.4576478273245,0.7312079944230242
74,395,0,432,3160,11259064,63411,59183,169.1084448248148,2.868453566756881e+44,44.45764782411057,0.7298237325584904
75,151,0,432,3161,11199800,59913,55935,169.87717348709702,2.868453566754678e+44,44.45764782411024,0.7297820746988086
76,195,0,432,3162,11199800,87577,82125,171.00837096199393,2.868453566754678e+44,44.45764782411024,0.7279657654752468
77,305,0,432,3163,11199800,89986,84458,172.07111276686192,2.868453566754678e+44,44.45764782411024,0.7257380856334014
78,402,0,432,3164,10154936,38235,35616,172.70301453769207,2.8684535640857213e+44,44.45764782370615,0.7201979815587155
79,223,0,432,3165,10154936,38235,35616,173.28964402154088,2.8684535640857213e+44,44.45764782370615,0.7156876765052463
80,233,0,432,3166,10154936,38235,35616,173.81044303253293,2.8684535640857213e+44,44.45764782370615,0.7141407133738297
81,99,0,432,3167,10154936,38235,35616,174.39247826859355,2.8684535640857213e+44,44.45764782370615,0.711686733754466
82,231,0,432,3168,10127144,42318,39518,174.8934772722423,1.4186498147612234e+39,39.151875205685975,0.710919715061749
83,255,0,432,3169,10127144,42929,40154,175.52138631418347,1.4186498147612234e+39,39.151875205685975,0.7078689140096781
84,91,1,432,3170,3323340,36104,33730,176.28339858353138,6.484834434423193e+36,36.811898892504246,0.7049588304107021
85,422,0,432,3171,3083956,30582,28626,176.9240534119308,5.804840837638089e+36,36.763790316360016,0.7030984839324125
86,324,0,432,3172,3083956,30582,28626,177.68807424604893,5.804840837638089e+36,36.763790316360016,0.7007403170651393
87,68,0,432,3173,3083956,31296,29306,178.3614947721362,5.804840837638089e+36,36.763790316360016,0.6945921050171565
88,251,0,432,3174,3083956,31296,29306,178.99753100797534,5.804840837638089e+36,36.763790316360016,0.6927827403131052
89,18,0,432,3175,3083956,31296,29306,179.60152323916554,5.804840837638089e+36,36.763790316360016,0.6926205248361063
90,172,0,432,3176,3042868,36849,34610,180.32393464818597,5.804056271222181e+36,36.763731614338205,0.6905961185111501
91,266,0,432,3177,3042868,37536,35223,181.02220479398966,5.804056271222181e+36,36.763731614338205,0.6877395744151653
92,404,0,432,3178,2790452,36877,34589,181.66746839135885,5.801809433621253e+36,36.76356345985342,0.6856486463655536
93,43,0,432,3179,2546728,33710,31517,182.3081990815699,5.68856393690067e+36,36.7550026437245,0.6819490607174286
94,310,0,432,3180,2546728,33783,31589,183.01883512735367,5.68856393690067e+36,36.7550026437245,0.6770531688180939
95,425,0,432,3181,2276888,29832,27892,183.6550608575344,5.391515002069484e+36,36.731710817986006,0.6770260571872398
96,69,0,432,3182,2260888,27165,25340,184.218944683671,5.391077131599617e+36,36.73167554544178,0.6768527131138325
97,103,0,432,3183,2260888,27165,25340,184.81378654018044,5.391077131599617e+36,36.73167554544178,0.6705277004503414
98,264,0,432,3184,2260888,29419,27506,185.44163708761334,5.391077131599617e+36,36.73167554544178,0.6680954032878365
99,381,0,432,3185,1842904,26687,24921,186.1453898102045,5.373148408791802e+36,36.730228836144576,0.6674197302512094
100,412,0,432,3186,1760784,20506,19088,186.7026718556881,5.357632945077557e+36,36.728972956493564,0.6672463829278743
101,123,0,432,3187,1760784,21043,19611,187.19920579344034,5.357632945077557e+36,36.728972956493564,0.6632810521699196
102,278,0,432,3188,1760784,21043,19611,187.75384656712413,5.357632945077557e+36,36.728972956493564,0.6623436041639071
103,313,0,432,3189,1760784,21043,19611,188.32378841936588,5.357632945077557e+36,36.728972956493564,0.6575713358241453
104,1,1,432,3190,859472,14458,13504,188.8066743053496,5.120538502292509e+36,36.70931563602979,0.6573037153986094
105,2,0,432,3191,859472,14640,13670,189.29201852157712,5.120538502292509e+36,36.70931563602979,0.6555863250455699
106,392,0,432,3192,807760,14848,13895,189.73428333178163,5.11906198850627e+36,36.70919038860538,0.6532052797814393
107,127,0,432,3193,807760,14848,13895,190.18481800705194,5.11906198850627e+36,36.70919038860538,0.6496308638632278
108,3,0,432,3194,807760,14848,13895,190.62674702331424,5.11906198850627e+36,36.70919038860538,0.6494447790060693
109,29,0,432,3195,807760,14848,13895,191.10623564198613,5.11906198850627e+36,36.70919038860538,0.6486299573980139
110,79,0,432,3196,253520,3588,3268,191.40979941934347,2.854254357453044e+36,36.4554926727436,0.6475074056879987
111,229,0,432,3197,253520,3588,3268,191.7964173965156,2.854254357453044e+36,36.4554926727436,0.643435359307404
112,260,0,432,3198,253520,2779,2542,192.1614690311253,2.854254357453044e+36,36.4554926727436,0.6414574120204193
113,111,0,432,3199,253520,2779,2542,192.47996040061116,2.854254357453044e+36,36.4554926727436,0.6405015707865191
114,396,0,432,3200,239120,3796,3500,192.85283732041717,2.8522261769859324e+36,36.455183961405,0.6395762805413931
115,56,0,432,3201,239120,3755,3464,193.351398807019,2.8522261769859324e+36,36.455183961405,0.6390727447709534
116,89,0,432,3202,239120,3755,3464,193.69668151810765,2.8522261769859324e+36,36.455183961405,0.638478299928584
117,419,0,432,3203,211024,3514,3250,194.07844991981983,2.802080544872175e+36,36.447480614779444,0.6381827344589005
118,218,0,432,3204,211024,2362,2146,194.41239589825273,2.802080544872175e+36,36.447480614779444,0.6362635316942055
119,415,0,432,3205,191248,2096,1918,194.7643622867763,2.6542197835014286e+36,36.42393688190817,0.6311251583094397
120,271,0,432,3206,191248,2096,1918,195.04754346981645,2.6542197835014286e+36,36.42393688190817,0.6283011595755795
121,153,0,432,3207,191248,2096,1918,195.4142498858273,2.6542197835014286e+36,36.42393688190817,0.6242614047635998
122,26,0,432,3208,191248,3094,2848,195.78685538470745,2.6542197835014286e+36,36.42393688190817,0.6217724260532037
123,167,0,432,3209,191248,3094,2848,196.09076524153352,2.6542197835014286e+36,36.42393688190817,0.6214907800053503
124,115,0,432,3210,191248,3094,2848,196.39260460808873,2.6542197835014286e+36,36.42393688190817,0.6199866194000776
125,100,0,432,3211,191248,3094,2848,196.74190608784556,2.6542197835014286e+36,36.42393688190817,0.6155005927425046
